Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status,Metafield: custom.by_fabric [single_line_text_field],Metafield: custom.by_pieces [single_line_text_field],Metafield: custom.by_type [single_line_text_field],Metafield: custom.by_color [single_line_text_field],_title_branded,_title_whitelabel,_source_brand,_source_url,_in_stock_at_source
alkaram-rts-shirt-trouser-ec104-26-rust,Alkaram · Ladies Unstitched Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2",FALSE,Title,Default Title,KJC-LU-ALK-10325,shopify,0,deny,manual,3213.00,4590.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC104-26-Rust-1.jpg?v=1768802244,1,Ladies Unstitched Lawn 2 piece,draft,Lawn,2 piece,,,Alkaram · Ladies Unstitched Lawn 2 piece,Ladies Unstitched Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-ec104-26-rust,yes
alkaram-rts-shirt-dupatta-ec55-26-cream,Alkaram · Ladies Unstitched Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2",FALSE,Title,Default Title,KJC-LU-ALK-10326,shopify,0,deny,manual,2093.00,2990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC55-26-Cream-1_7e51bdd3-2660-4343-835b-eed112097e12.jpg?v=1768051177,1,Ladies Unstitched Lawn 2 piece,draft,Lawn,2 piece,,,Alkaram · Ladies Unstitched Lawn 2 piece,Ladies Unstitched Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-dupatta-ec55-26-cream,yes
alkaram-rts-shirt-dupatta-ec54-26-grey,Alkaram · Ladies Unstitched Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2",FALSE,Title,Default Title,KJC-LU-ALK-10327,shopify,0,deny,manual,2093.00,2990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC54-26-Grey-1_fa969d73-ba42-439d-8adb-c2ec19330a7c.jpg?v=1768051176,1,Ladies Unstitched Lawn 2 piece,draft,Lawn,2 piece,,,Alkaram · Ladies Unstitched Lawn 2 piece,Ladies Unstitched Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-dupatta-ec54-26-grey,yes
alkaram-rts-shirt-dupatta-ec52-26-peach,Alkaram · Ladies Unstitched Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2",FALSE,Title,Default Title,KJC-LU-ALK-10328,shopify,0,deny,manual,2093.00,2990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC52-26-Peach-1_16ee0e37-0c8e-4647-b1f9-40e6c92a8f6f.jpg?v=1768051172,1,Ladies Unstitched Lawn 2 piece,draft,Lawn,2 piece,,,Alkaram · Ladies Unstitched Lawn 2 piece,Ladies Unstitched Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-dupatta-ec52-26-peach,yes
alkaram-rts-shirt-dupatta-ec51-26-yellow,Alkaram · Ladies Unstitched Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2",FALSE,Title,Default Title,KJC-LU-ALK-10329,shopify,0,deny,manual,2093.00,2990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC51-26-Yellow-1_8b73aed6-eabd-45fb-90de-8381b469138e.jpg?v=1768051171,1,Ladies Unstitched Lawn 2 piece,draft,Lawn,2 piece,,,Alkaram · Ladies Unstitched Lawn 2 piece,Ladies Unstitched Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-dupatta-ec51-26-yellow,yes
alkaram-rts-shirt-trouser-ec48-26-beige,Alkaram · Ladies Unstitched Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2",FALSE,Title,Default Title,KJC-LU-ALK-10330,shopify,0,deny,manual,2513.00,3590.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC48-26-Beige-1_7e9c6680-02a4-47a3-8608-4b13768ee952.jpg?v=1768051166,1,Ladies Unstitched Lawn 2 piece,draft,Lawn,2 piece,,,Alkaram · Ladies Unstitched Lawn 2 piece,Ladies Unstitched Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-ec48-26-beige,yes
alkaram-rts-shirt-trouser-dupatta-ec41-26-yellow,Alkaram · Ladies Unstitched Lawn 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10331,shopify,0,deny,manual,3003.00,4290.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC41-26-Yellow-1_681d7b4e-b143-4dc4-8f89-bdc7928d3bdb.jpg?v=1768051162,1,Ladies Unstitched Lawn 3 piece,draft,Lawn,3 piece,,,Alkaram · Ladies Unstitched Lawn 3 piece,Ladies Unstitched Lawn 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec41-26-yellow,yes
alkaram-rts-shirt-trouser-dupatta-ec40-3p26-pink,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10332,shopify,0,deny,manual,3990.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC40-26-Pink-1_f94f8bb8-d75f-46ea-8f1e-05cb71d68f68.jpg?v=1768051160,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec40-3p26-pink,yes
alkaram-rts-shirt-trouser-dupatta-ec38-26-grey,Alkaram · Ladies Unstitched Lawn 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10333,shopify,0,deny,manual,3003.00,4290.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC38-26-Grey-1_8ce79a62-a916-463c-9e64-2ab8778b2fbc.jpg?v=1768051157,1,Ladies Unstitched Lawn 3 piece,draft,Lawn,3 piece,,,Alkaram · Ladies Unstitched Lawn 3 piece,Ladies Unstitched Lawn 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec38-26-grey,yes
alkaram-rts-shirt-trouser-dupatta-ec37-3p26-green,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10334,shopify,0,deny,manual,3990.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC37-26-Green-1_d9369ee0-a358-4a1b-8b6c-38ddf3c4e54f.jpg?v=1768394074,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec37-3p26-green,yes
alkaram-rts-shirt-trouser-dupatta-ec35-26-blue,Alkaram · Ladies Unstitched Lawn 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10335,shopify,0,deny,manual,4193.00,5990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC35-26-Blue-1_83bd1cf0-1e5d-41e9-bef3-0a066d9d99a9.jpg?v=1768051152,1,Ladies Unstitched Lawn 3 piece,draft,Lawn,3 piece,,,Alkaram · Ladies Unstitched Lawn 3 piece,Ladies Unstitched Lawn 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec35-26-blue,yes
alkaram-rts-shirt-trouser-dupatta-ec34-26-lilac,Alkaram · Ladies Unstitched Lawn 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10336,shopify,0,deny,manual,4473.00,6390.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC34-26-Lilac-1.jpg?v=1768896859,1,Ladies Unstitched Lawn 3 piece,draft,Lawn,3 piece,,,Alkaram · Ladies Unstitched Lawn 3 piece,Ladies Unstitched Lawn 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec34-26-lilac,yes
alkaram-rts-shirt-trouser-dupatta-ec32-26-yellow,Alkaram · Ladies Unstitched Lawn 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10337,shopify,0,deny,manual,4473.00,6390.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC32-26-Yellow-1_aacabdf1-9907-41d6-ad9a-5c600131943e.jpg?v=1768051147,1,Ladies Unstitched Lawn 3 piece,draft,Lawn,3 piece,,,Alkaram · Ladies Unstitched Lawn 3 piece,Ladies Unstitched Lawn 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec32-26-yellow,yes
alkaram-rts-shirt-trouser-dupatta-ec31-26-grey,Alkaram · Ladies Unstitched Lawn 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10338,shopify,0,deny,manual,4193.00,5990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC31-26-Grey-1_d9fe2fac-9ecc-4ae2-a536-05d667b3cf4c.jpg?v=1768897076,1,Ladies Unstitched Lawn 3 piece,draft,Lawn,3 piece,,,Alkaram · Ladies Unstitched Lawn 3 piece,Ladies Unstitched Lawn 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec31-26-grey,yes
alkaram-rts-shirt-trouser-dupatta-ec30-26-purple,Alkaram · Ladies Unstitched 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10339,shopify,0,deny,manual,5990.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC30-26-Purple-1.jpg?v=1768896833,1,Ladies Unstitched 3 piece,draft,,3 piece,,,Alkaram · Ladies Unstitched 3 piece,Ladies Unstitched 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec30-26-purple,yes
alkaram-rts-shirt-trouser-dupatta-ec29-26-green,Alkaram · Ladies Unstitched Lawn 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10340,shopify,0,deny,manual,6390.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC29-26-Green-1_70884ecd-354f-49e5-908d-0e3ab0914fa2.jpg?v=1768051142,1,Ladies Unstitched Lawn 3 piece,draft,Lawn,3 piece,,,Alkaram · Ladies Unstitched Lawn 3 piece,Ladies Unstitched Lawn 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec29-26-green,yes
alkaram-rts-shirt-trouser-dupatta-ec27-26-blue,Alkaram · Ladies Unstitched Lawn 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10341,shopify,0,deny,manual,3983.00,5690.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EC27-26-Blue-1_ac857ac7-58d5-4a48-85ae-31ef4563809d.jpg?v=1768646182,1,Ladies Unstitched Lawn 3 piece,draft,Lawn,3 piece,,,Alkaram · Ladies Unstitched Lawn 3 piece,Ladies Unstitched Lawn 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ec27-26-blue,yes
alkaram-rts-shirt-trouser-ef80-26-yellow,Alkaram · Ladies Unstitched Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2",FALSE,Title,Default Title,KJC-LU-ALK-10342,shopify,0,deny,manual,4990.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EF80-26-Yellow-1_b2a3c7e5-0ce4-4d44-a117-e64f29d0bc56.jpg?v=1768051136,1,Ladies Unstitched Lawn 2 piece,draft,Lawn,2 piece,,,Alkaram · Ladies Unstitched Lawn 2 piece,Ladies Unstitched Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-ef80-26-yellow,yes
alkaram-rts-shirt-trouser-ef77-26-brown,Alkaram · Ladies Unstitched Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2",FALSE,Title,Default Title,KJC-LU-ALK-10343,shopify,0,deny,manual,2093.00,2990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EF77-26-Brown-1_e4f479b0-d5c7-4e2d-8207-13621dd5dc4a.jpg?v=1768051131,1,Ladies Unstitched Lawn 2 piece,draft,Lawn,2 piece,,,Alkaram · Ladies Unstitched Lawn 2 piece,Ladies Unstitched Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-ef77-26-brown,yes
alkaram-rts-shirt-trouser-dupatta-ef66-26-teal,Alkaram · Ladies Unstitched Lawn 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10344,shopify,0,deny,manual,4193.00,5990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EF66-26-Teal-1_2ff969f0-308d-44a9-baf8-e7206ba1b5c1.jpg?v=1768051129,1,Ladies Unstitched Lawn 3 piece,draft,Lawn,3 piece,,,Alkaram · Ladies Unstitched Lawn 3 piece,Ladies Unstitched Lawn 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ef66-26-teal,yes
alkaram-rts-shirt-trouser-dupatta-ef65-26-light-blue,Alkaram · Ladies Unstitched Lawn 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10345,shopify,0,deny,manual,4473.00,6390.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EF65-26-LightBlue-1.jpg?v=1768896980,1,Ladies Unstitched Lawn 3 piece,draft,Lawn,3 piece,,,Alkaram · Ladies Unstitched Lawn 3 piece,Ladies Unstitched Lawn 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ef65-26-light-blue,yes
alkaram-rts-shirt-trouser-dupatta-ef63-26-sky-blue,Alkaram · Ladies Unstitched Lawn 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10346,shopify,0,deny,manual,4473.00,6390.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EF63-26-SkyBlue-1.jpg?v=1768896964,1,Ladies Unstitched Lawn 3 piece,draft,Lawn,3 piece,,,Alkaram · Ladies Unstitched Lawn 3 piece,Ladies Unstitched Lawn 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ef63-26-sky-blue,yes
alkaram-rts-shirt-trouser-dupatta-ef62-26-coral,Alkaram · Ladies Unstitched Lawn 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10347,shopify,0,deny,manual,4193.00,5990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EF62-26-Coral-1.jpg?v=1768558463,1,Ladies Unstitched Lawn 3 piece,draft,Lawn,3 piece,,,Alkaram · Ladies Unstitched Lawn 3 piece,Ladies Unstitched Lawn 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ef62-26-coral,yes
alkaram-rts-shirt-trouser-dupatta-ef60-26-cream,Alkaram · Ladies Unstitched Lawn 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10348,shopify,0,deny,manual,4193.00,5990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EF60-26-Cream-1_3e69aa43-ea5d-41e0-9283-66a001e4f7ff.jpg?v=1768051116,1,Ladies Unstitched Lawn 3 piece,draft,Lawn,3 piece,,,Alkaram · Ladies Unstitched Lawn 3 piece,Ladies Unstitched Lawn 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ef60-26-cream,yes
alkaram-rts-shirt-trouser-ef25-26-light-green,Alkaram · Ladies Unstitched Lawn 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:2",FALSE,Title,Default Title,KJC-LU-ALK-10349,shopify,0,deny,manual,3213.00,4590.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EF25-26-Light_Green-1_beddfeb5-5d6f-4804-b472-d1560dfa4938.jpg?v=1768051107,1,Ladies Unstitched Lawn 2 piece,draft,Lawn,2 piece,,,Alkaram · Ladies Unstitched Lawn 2 piece,Ladies Unstitched Lawn 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-ef25-26-light-green,yes
alkaram-rts-shirt-trouser-ef23-3p26-mahroon,Alkaram · Ladies Unstitched 2 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, pieces:2",FALSE,Title,Default Title,KJC-LU-ALK-10350,shopify,0,deny,manual,2790.00,,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/DSC06152_1_jpg.jpg?v=1787211352,1,Ladies Unstitched 2 piece,draft,,2 piece,,,Alkaram · Ladies Unstitched 2 piece,Ladies Unstitched 2 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-ef23-3p26-mahroon,yes
alkaram-rts-shirt-trouser-dupatta-ef09-26-beige,Alkaram · Ladies Unstitched Lawn 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10351,shopify,0,deny,manual,4473.00,6390.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EF09-26-Beige-1.jpg?v=1768558403,1,Ladies Unstitched Lawn 3 piece,draft,Lawn,3 piece,,,Alkaram · Ladies Unstitched Lawn 3 piece,Ladies Unstitched Lawn 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ef09-26-beige,yes
alkaram-rts-shirt-trouser-dupatta-ef07-26-beige,Alkaram · Ladies Unstitched Lawn 3 piece,,Alkaram,Ladies Unstitched,"brand:Alkaram, gender:ladies, unstitched, fabric:Lawn, pieces:3",FALSE,Title,Default Title,KJC-LU-ALK-10352,shopify,0,deny,manual,4193.00,5990.00,TRUE,TRUE,https://cdn.shopify.com/s/files/1/0623/6481/1444/files/EF07-26-Beige-1_f1eb8d50-e52a-4d1a-a983-c89a3b2ea10c.jpg?v=1768051100,1,Ladies Unstitched Lawn 3 piece,draft,Lawn,3 piece,,,Alkaram · Ladies Unstitched Lawn 3 piece,Ladies Unstitched Lawn 3 piece,Alkaram,https://alkaramstudio.com/products/rts-shirt-trouser-dupatta-ef07-26-beige,yes
